Sample.Name	Gene.name	AR_mean	Num_snps	skewing_coeff	AR_adj	Skewed_XCI
7086A_XXY	GPR174	0.28	1	0.8	0.0322580645161291	TRUE
7089B_XXY	P2RY10	0.168443496801706	1	1	0.168443496801706	TRUE
7089B_XXY	STS	0.383549783549784	2	1	0.383549783549784	TRUE
7089B_XXY	PRKX	0.602665277970841	5	1	0.602665277970841	TRUE
7089B_XXY	ZFX	0.263888888888889	3	1	0.263888888888889	TRUE
7089B_XXY	ZRSR2	0.631578947368421	1	1	0.631578947368421	TRUE
7089B_XXY	HCFC1	0.135642414860681	2	1	0.135642414860681	TRUE
7089B_XXY	MSL3	0.9	1	1	0.9	TRUE
7089B_XXY	CA5B	0.333333333333333	1	1	0.333333333333333	TRUE
7089B_XXY	SMC1A	0.560606060606061	2	1	0.560606060606061	TRUE
7089B_XXY	USP9X	0.149659863945578	1	1	0.149659863945578	TRUE
7089B_XXY	CHM	0.2	1	1	0.2	TRUE
7089B_XXY	TRAPPC2	0.31030981130682	3	1	0.31030981130682	TRUE
7089B_XXY	APOOL	0.460756722951845	3	1	0.460756722951845	TRUE
7089B_XXY	ATRX	0.4375	1	1	0.4375	TRUE
7089B_XXY	TCEANC	0.266666666666667	1	1	0.266666666666667	TRUE
7089B_XXY	PNPLA4	0.633333333333333	3	1	0.633333333333333	TRUE
7089B_XXY	PUDP	0.713301729098489	4	1	0.713301729098489	TRUE
7089B_XXY	DDX3X	0.52	1	1	0.52	TRUE
7089B_XXY	GPR174	0.103448275862069	1	1	0.103448275862069	TRUE
7194A_XXY	DNASE1L1	0.12489707475623	3	0.81	0	TRUE
7194A_XXY	P2RY10	0.203791469194313	1	0.81	0	TRUE
7194A_XXY	STS	0.472822681704261	3	0.81	0.267975704319172	TRUE
7194A_XXY	NXT2	0.142830746489284	2	0.81	0	TRUE
7194A_XXY	WDR13	0.15	1	0.81	0	TRUE
7194A_XXY	ABCD1	0.142857142857143	1	0.81	0	TRUE
7194A_XXY	FMR1	0.212946817785527	2	0.81	0	TRUE
7194A_XXY	HUWE1	0.150442477876106	1	0.81	0	TRUE
7194A_XXY	HTATSF1	0.231578947368421	1	0.81	0	TRUE
7194A_XXY	THOC2	0.5	1	0.81	0.300699300699301	TRUE
7194A_XXY	SLC35A2	0.328571428571429	1	0.81	0.101853621249762	TRUE
7194A_XXY	CFP	0.166666666666667	1	0.81	0	TRUE
7194A_XXY	EDA2R	0.210526315789474	1	0.81	0	TRUE
7194A_XXY	WDR44	0.188247863247863	3	0.81	0	TRUE
7194A_XXY	PRKX	0.608031400966184	4	0.81	0.435589266196484	TRUE
7194A_XXY	RRAGB	0.272727272727273	1	0.81	0.0407673860911275	TRUE
7194A_XXY	CHST7	0.259259259259259	1	0.81	0.0262901655306717	TRUE
7194A_XXY	SNX12	0.290502793296089	1	0.81	0.0600251646806303	TRUE
7194A_XXY	DOCK11	0.132075471698113	1	0.81	0	TRUE
7194A_XXY	FAM199X	0.260869565217391	1	0.81	0.0280160091480844	TRUE
7194A_XXY	ZFX	0.723809523809524	3	0.81	0.58929330123212	TRUE
7194A_XXY	C1GALT1C1	0.263027852650494	2	0.81	0.0303313305532814	TRUE
7194A_XXY	ZRSR2	0.975	1	0.81	0.959983993597439	TRUE
7194A_XXY	ELF4	0.172413793103448	1	0.81	0	TRUE
7194A_XXY	BTK	0.130177514792899	1	0.81	0	TRUE
7194A_XXY	HCFC1	0.169282104514663	4	0.81	0	TRUE
7194A_XXY	MSL3	0.542372881355932	1	0.81	0.352673219851354	TRUE
7194A_XXY	ZNF41	0.272727272727273	1	0.81	0.0407673860911275	TRUE
7194A_XXY	MAP7D3	0.277505000909256	3	0.81	0.045926637449721	TRUE
7194A_XXY	RPS4X	0.701763396678651	1	0.81	0.559255136119826	TRUE
7194A_XXY	SMC1A	0.1875	1	0.81	0	TRUE
7194A_XXY	USP9X	0.51063829787234	1	0.81	0.313637720083557	TRUE
7194A_XXY	HMGB3	0.34375	1	0.81	0.118757868233319	TRUE
7194A_XXY	ATP11C	0.152173913043478	1	0.81	0	TRUE
7194A_XXY	KLHL15	0.277777777777778	1	0.81	0.0462215700660311	TRUE
7194A_XXY	SLC9A7	0.239735183473376	6	0.81	0.00547517416180005	TRUE
7194A_XXY	VMA21	0.136363636363636	1	0.81	0	TRUE
7194A_XXY	RBBP7	0.385006266732178	6	0.81	0.165373241446059	TRUE
7194A_XXY	MED12	0.24390243902439	1	0.81	0.00990099009900973	TRUE
7194A_XXY	ACOT9	0.110169491525424	1	0.81	0	TRUE
7194A_XXY	GNL3L	1	1	0.81	1	TRUE
7194A_XXY	ARHGAP6	0.25	1	0.81	0.0163934426229509	TRUE
7194A_XXY	IDS	0.219513718069375	5	0.81	0	TRUE
7194A_XXY	MAGEH1	0.287234042553192	1	0.81	0.056470919588791	TRUE
7194A_XXY	RPL10	0.339527458492976	3	0.81	0.114042128183363	TRUE
7194A_XXY	CD99L2	0.171829407876707	4	0.81	0	TRUE
7194A_XXY	ARHGAP4	0.117647058823529	1	0.81	0	TRUE
7194A_XXY	RBM3	0.139278957202227	3	0.81	0	TRUE
7194A_XXY	XIAP	0.231820374557487	14	0.81	0	TRUE
7194A_XXY	SASH3	0.191653786707883	1	0.81	0	TRUE
7194A_XXY	ZDHHC9	0.177777777777778	1	0.81	0	TRUE
7194A_XXY	TRAPPC2	0.200284090909091	2	0.81	0	TRUE
7194A_XXY	FLNA	0.16095947063689	2	0.81	0	TRUE
7194A_XXY	MORF4L2	0.142538975501114	1	0.81	0	TRUE
7194A_XXY	ATP6AP1	0.20929545215082	3	0.81	0	TRUE
7194A_XXY	IRAK1	0.140625	1	0.81	0	TRUE
7194A_XXY	TMEM187	0.199375696767001	3	0.81	0	TRUE
7194A_XXY	ZNF275	0.216384446251619	5	0.81	0	TRUE
7194A_XXY	ZNF75D	0.210526315789474	1	0.81	0	TRUE
7194A_XXY	TCEAL4	0.169811320754717	1	0.81	0	TRUE
7194A_XXY	CENPI	0.354166666666667	2	0.81	0.130434782608696	TRUE
7194A_XXY	TRMT2B	0.25	1	0.81	0.0163934426229509	TRUE
7194A_XXY	APOOL	0.30305316091954	4	0.81	0.0737262004728996	TRUE
7194A_XXY	SH3BGRL	0.200811359026369	1	0.81	0	TRUE
